編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUNMLTJLHGGFFE68CC,3,9.70,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPTNMLTJLHGGFFE58CC,3,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPTNMLTJLHGGFFE58CC,3,9.70,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPWNMLQJLHGGFDE38CC,8,172.54,住商用,鋼筋混凝土造,102年4月1日,五層,
RPVNMLTJLHGGFFE78CC,3,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPVNMLTJLHGGFFE78CC,3,9.70,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPXNMLTJLHGGFFE98CC,3,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPXNMLTJLHGGFFE98CC,3,9.70,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPOOMLTJLHGGFIE48CC,3,25.63,見其他登記事項,見其他登記事項,107年6月6日,四層,
RPOOMLTJLHGGFEE08CC,24,19.14,住家用,鋼筋混凝土造,85年10月12日,十一層,
RPOOMLTJLHGGFEE08CC,24,6.16,見使用執照,鋼筋混凝土造,85年10月12日,十一層,
RPVNMLKKLHGGFJE38CC,24,158.49,工業用,鋼造,86年4月29日,一層,
RPWNMLKKLHGGFJE48CC,21,200.16,見使用執照,見使用執照,88年11月8日,一層,
RPSOMLTJLHGGFEE48CC,32,159.27,住家用,鋼筋混凝土造,78年6月12日,十七層,
RPXPMLTJLHGGFEE09CC,24,86.06,住家用,鋼筋混凝土造,86年4月21日,二十二層,
RPXPMLTJLHGGFEE09CC,24,28.12,見使用執照,鋼筋混凝土造,86年4月21日,二十二層,
RPVPMLTJLHGGFEE88CC,6,52.51,住家用,見其它登記事項,103年11月25日,十五層,
RPVPMLTJLHGGFEE88CC,6,44.53,見其它登記事項,見其它登記事項,103年11月25日,十五層,
RPXOMLTJLHGGFEE98CC,15,356.78,住家用,鋼筋混凝土造,95年4月25日,五層,
RPUNMLKKLHGGFFE87CC,3,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPUNMLKKLHGGFFE87CC,3,9.70,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPWPMLKKLHGGFAE77CC,16,37.76,住家用,鋼筋混凝土造,94年6月24日,十五層,
RPWPMLKKLHGGFAE77CC,16,3.30,共有部分,鋼筋混凝土造,94年6月24日,十五層,
RPWPMLKKLHGGFAE77CC,16,7.55,共有部分,鋼筋混凝土造,94年6月24日,十五層,
RPWPMLKKLHGGFAE77CC,16,12.66,共有部分,鋼筋混凝土造,94年6月24日,十五層,
RPVPMLKKLHGGFAE67CC,14,51.55,住家用,鋼筋混凝土造,96年5月10日,十五層,
RPVPMLKKLHGGFAE67CC,14,26.26,防空避難室及停車空間、屋頂突出物、樓梯間、管理委員會使用空間,鋼筋混凝土造,96年5月10日,十五層,
RPWOMLKKLHGGFBE77CC,9,51.77,住家用,鋼筋混凝土造,101年5月9日,十四層,
RPWOMLKKLHGGFBE77CC,9,29.78,見其他登記事項,鋼筋混凝土造,101年5月9日,十四層,
RPVPMLKKLHGGFEE08CC,21,90.97,住商用,見其它登記事項,88年12月27日,十四層,
RPVPMLKKLHGGFEE08CC,21,19.85,見使用執照,見使用執照,88年12月27日,十四層,
RPXNMLKKLHGGFBE77CC,24,98.06,住家用,鋼筋混凝土造,86年4月21日,三十五層,
RPXNMLKKLHGGFBE77CC,24,28.63,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPXOMLKKLHGGFDE08CC,20,57.48,住家用,鋼筋混凝土造,90年3月22日,十四層,
RPXOMLKKLHGGFDE08CC,20,30.00,見使用執照,鋼筋混凝土造,90年3月22日,十四層,
RPVOMLKKLHGGFEE97CC,7,44.61,住家用,鋼筋混凝土造,103年4月21日,四層,
RPTPMLKKLHGGFDE77CC,1,86.62,見其它登記事項,鋼筋混凝土造,109年3月11日,十五層,
RPTPMLKKLHGGFDE77CC,1,68.77,見其它登記事項,鋼筋混凝土造,109年3月11日,十五層,
RPVOMLKKLHGGFCE77CC,37,102.85,,鋼筋混凝土造,73年5月28日,五層,
RPVOMLKKLHGGFCE77CC,37,12.72,,鋼筋混凝土造,73年5月28日,五層,
RPPPMLKKLHGGFCE27CC,17,118.87,住家用,鋼筋混凝土造,93年6月11日,十四層,
RPPPMLKKLHGGFCE27CC,17,49.77,共有部分,鋼筋混凝土造,93年6月11日,十四層,
RPROMLKKLHGGFCE37CC,37,217.21,,鋼筋混凝土造,73年1月30日,三層,
RPUQMLKKLHGGFGE28CC,28,108.47,住家用,鋼筋混凝土造,82年6月7日,十五層,
RPUQMLKKLHGGFGE28CC,28,24.02,共有部份,鋼筋混凝土造,82年6月7日,十五層,
RPXNMLKKLHGGFGE28CC,1,90.98,見其他登記事項,見其他登記事項,109年3月4日,十五層,
